game_id,canonical_home,canonical_away,commence_time,bet_type,bet_side,posted_line,proj_line,edge,juice,win_prob_raw,ev_raw,kelly_raw,line_move,conf_weight_avg,boost,boost_flags,ev,bet_amount,retention_mult,bet_idx,placed_at,result,pl,spread_clv_cents,total_clv_cents,ml_clv_cents
a6dfbee17481c21d08f98efa7b4ba82e,Ole Miss,Louisville,2026-09-05T16:00:00Z,SPREAD,home,-6.5,-16.24,9.739999999999998,-110,0.85,0.6227272727272728,171.25,0,1,1,NA,0.6227272727272728,13.33,1,a6dfbee17481c21d08f98efa7b4ba82e|Louisville|Ole Miss|SPREAD|home,2026-05-20T22:19:31Z,pending,NA,NA,NA,NA
4f0e1900bdc8d12bf0cc91ae291c104e,Ole Miss,Louisville,2026-09-06T23:30:00Z,SPREAD,home,-6.5,-16.24,9.739999999999998,-112,0.85,0.6089285714285714,170.5,0,1,1,NA,0.6089285714285714,13.33,1,4f0e1900bdc8d12bf0cc91ae291c104e|Louisville|Ole Miss|SPREAD|home,2026-05-20T22:19:31Z,pending,NA,NA,NA,NA
08c34029ecc85b4a6d519f90f9082e56,Texas,Ohio State,2026-09-12T23:30:00Z,SPREAD,away,1.5,10.27,11.77,-108,0.85,0.6370370370370371,172,0,1,1,NA,0.6370370370370371,20,1,08c34029ecc85b4a6d519f90f9082e56|Ohio State|Texas|SPREAD|away,2026-05-20T22:19:31Z,pending,NA,NA,NA,NA
08c34029ecc85b4a6d519f90f9082e56,Texas,Ohio State,2026-09-12T23:30:00Z,ML,away,102,NA,0.302150495049505,102,0.7972,0.6103440000000001,149.59,0,1,1,NA,0.6103440000000001,20,1,08c34029ecc85b4a6d519f90f9082e56|Ohio State|Texas|ML|away,2026-05-20T22:19:31Z,pending,NA,NA,NA,NA
65571f1cab1a260aae4a220e38dbbc1d,Ole Miss,LSU,2026-09-19T23:30:00Z,ML,home,-130,NA,0.35758260869565217,-130,0.9228,0.6326461538461537,205.61,0,1,1,NA,0.6326461538461537,20,1,65571f1cab1a260aae4a220e38dbbc1d|LSU|Ole Miss|ML|home,2026-05-20T22:19:31Z,pending,NA,NA,NA,NA
82b83ec87fc2be5faa2e9f26ac50edef,Oklahoma,Texas,2026-10-10T16:00:00Z,ML,home,184,NA,0.30858732394366195,184,0.6607,0.8763879999999998,119.07,0,1,1,NA,0.8763879999999998,20,1,82b83ec87fc2be5faa2e9f26ac50edef|Texas|Oklahoma|ML|home,2026-05-20T22:19:31Z,pending,NA,NA,NA,NA
82b83ec87fc2be5faa2e9f26ac50edef,Oklahoma,Texas,2026-10-10T16:00:00Z,SPREAD,home,6.5,-5,11.5,-110,0.85,0.6227272727272728,171.25,0,1,1,NA,0.6227272727272728,20,1,82b83ec87fc2be5faa2e9f26ac50edef|Texas|Oklahoma|SPREAD|home,2026-05-20T22:19:31Z,pending,NA,NA,NA,NA
426658869d8f93e891cad97029725975,Ohio State,Michigan,2026-11-28T17:00:00Z,SPREAD,home,-12.5,-22.24,9.739999999999998,-114,0.85,0.5956140350877193,169.75,0,1,1,NA,0.5956140350877193,20,1,426658869d8f93e891cad97029725975|Michigan|Ohio State|SPREAD|home,2026-05-20T22:19:31Z,pending,NA,NA,NA,NA
247137e181f9ff51165c0283d6d56987,Florida,FAU,2026-09-05T16:00:00Z,SPREAD,away,25.5,-15.87,9.63,-105,0.85,0.6595238095238094,173.12,0,0.95,0.95,,0.6265476190476189,40,1,247137e181f9ff51165c0283d6d56987|FAU|Florida|SPREAD|away,2026-05-22T21:25:20Z,pending,NA,NA,NA,NA
