season,game_id,week,is_postseason,neutral_site,conf_tier,canonical_home,canonical_away,home_conf,away_conf,home_score,away_score,actual_margin,actual_total,posted_spread,posted_total,sp_diff,elo_diff_scaled,rating_diff_blend,ppa_diff,success_rate_diff,expl_diff,rush_rate_diff,third_down_diff,scheme_adj,sp_st_diff,turnover_margin_diff,returning_pct_diff,talent_diff,portal_index_diff,effective_hfa,home_sp,away_sp,home_elo,away_elo
2013,332920248,8,0,0,0,Houston,BYU,American Athletic,FBS Independents,46,47,-1,93,9,64.5,-16.5,-3.0822912399285194,-14.06041658907791,0.010000000000000009,0,0,-0.14120646062507614,-0.020602434214999688,-0.14925060187026049,1.5,23,NA,NA,NA,3,-5.6,10.9,1668,1733
2013,332920245,8,0,0,1,Texas A&M,Auburn,SEC,SEC,41,45,-4,86,-12,73,24,2.5606727224021544,20.101940494982205,0.11000000000000001,0,0,-0.2315135275948048,0.03786494835088178,-0.16819321945591903,-1.9,1,NA,-13.140000000000015,NA,4.5,28.8,4.8,1898,1844
2013,332920024,8,0,0,1,Stanford,UCLA,Pac-12,Pac-12,24,10,14,34,-6,55,0.5,6.591361266924064,1.60752023034983,-0.09999999999999999,0,0,0.06046375727542597,0.00787859560067683,0.3182727846473903,-0.4,-10,NA,28.210000000000008,NA,3,15.3,14.8,2011,1872
2013,332920130,8,0,0,1,Michigan,Indiana,Big Ten,Big Ten,63,47,16,110,-10.5,67.5,25.1,14.320799299360196,23.140145327156397,-0.10000000000000002,0,0,0.06413628991775111,-0.07512611097766037,0.3469077499324247,1,8,NA,NA,NA,4,20.5,-4.6,1752,1450
2013,332922305,8,0,0,1,Kansas,Oklahoma,Big 12,Big 12,19,34,-15,53,24,49.5,-41.1,-37.36685380097959,-40.42124614563265,-0.06999999999999999,0,0,0.007793862188766654,-0.11592442645074225,-0.08412213858328507,-4.4,-8,NA,NA,NA,2.5,-12.6,28.5,1146,1934
2013,332920154,8,0,0,1,Wake Forest,Maryland,ACC,ACC,34,10,24,44,7,52.5,-4.1000000000000005,-7.5871784367471244,-4.734032443044932,-0.05,0,0,-0.0504406772070945,0.03580055210489996,0.0825523172987844,0.20000000000000018,5,NA,NA,NA,2.5,-11.9,-7.8,1316,1476
2013,332920258,8,0,0,1,Virginia,Duke,ACC,ACC,22,35,-13,57,-4,53,6.8,-18.01954878727442,2.2873547659501052,-0.16,0,0,-0.04397578443398098,-0.015087336244541505,0.23714161357970967,-2.4,-6,NA,NA,NA,2.5,-0.3,-7.1,1197,1577
2013,332922084,8,0,0,0,Buffalo,UMass,Mid-American,Mid-American,32,3,29,35,-20.5,47,18.099999999999998,27.88288075504568,19.878705591826485,0.05000000000000002,0,0,-0.011737364294131969,0.03879972456168229,0.20394461818014234,-1.5,22,NA,NA,NA,2.5,-16.3,-34.4,1456,868
2013,332920009,8,0,0,1,Arizona State,Washington,Pac-12,Pac-12,53,24,29,77,-3,68,10.500000000000002,-1.2803363612010772,8.358120661599806,-0.010000000000000016,0,0,-0.044561297064077965,-0.09940133548238544,-0.19130077190143926,1.8,8,NA,-20.189999999999998,NA,3,16.6,6.1,1823,1850
2013,332920333,8,0,0,1,Alabama,Arkansas,SEC,SEC,52,0,52,52,-28,48,24.9,34.33198242628074,26.614905895687407,-0.04000000000000001,0,0,-0.05350152308052791,0.05952380952380948,0.7317302507224868,1.6,11,NA,91,NA,4.5,36.5,11.6,2114,1390
2013,332920145,8,0,0,1,Ole Miss,LSU,SEC,SEC,27,24,3,51,8,60,-9.5,-14.510478760278875,-10.410996138232523,-0.08,0,0,-0.09735479854954754,-0.11457577955039883,0.08993407244394769,-1.2,1,NA,-61.860000000000014,NA,3.5,14.2,23.7,1688,1994
2013,332920221,8,0,0,0,Pittsburgh,Old Dominion,ACC,NA,35,24,11,59,-17.5,NA,0,0,0,0.16999999999999998,0,0,0,0,-0.3376,NA,NA,NA,NA,NA,3,5.7,NA,1545,NA
2013,332920239,8,0,0,1,Baylor,Iowa State,Big 12,Big 12,71,7,64,78,-33,77,6.6,30.728072668825853,10.986922303422883,-0.010000000000000009,0,0,0.04244696449451546,0.1254694434960737,0.5329960343238244,-2.3,14,NA,NA,NA,3,11,4.4,2040,1392
2013,332920326,8,0,0,0,Texas State,Georgia State,Sun Belt,Sun Belt,24,17,7,41,-19,50,0,4.078108409751579,0.7414742563184689,-0.07999999999999999,0,0,0.15245665448058893,0.01153154310677118,0.23526134726401315,NA,8,NA,NA,NA,3,-12.9,NA,1185,1099
2013,332920087,8,0,0,0,Notre Dame,USC,FBS Independents,Pac-12,14,10,4,24,-1.5,51,-2.6999999999999993,-0.047419865229669525,-2.21771270276903,0.06000000000000001,0,0,-0.0726752150802783,0.0691031941031941,-0.3483719655871555,0.09999999999999998,-5,NA,-25.97,NA,4.5,19.2,21.9,1775,1776
2013,332920068,8,0,0,0,Boise State,Nevada,Mountain West,Mountain West,34,17,17,51,-21.5,68.5,15.4,16.407273369465656,15.58314061263012,-0.08000000000000002,0,0,-0.02678883228269302,0.04047601190029754,0.46016870109733543,-0.40000000000000013,-4,NA,NA,NA,4,13.4,-2,1730,1384
2013,332920166,8,0,0,0,New Mexico State,Rice,FBS Independents,Conference USA,19,45,-26,64,19,56.5,-25.699999999999996,-33.193905660768664,-27.062528301957936,0.1,0,0,-0.14652090780613514,-0.033053402239448804,-0.34570454734391887,-2.5,-13,NA,NA,NA,2.5,-33.3,-7.6,821,1521
2013,332920228,8,0,0,1,Clemson,Florida State,ACC,ACC,14,51,-37,65,3,63,-12.3,-20.817320835824923,-13.848603788331804,-0.08000000000000002,0,0,-0.008672771651634936,-0.07559248601636004,-0.37593643429639767,-1.6,-11,NA,-48.380000000000024,NA,4.5,18.5,30.8,1928,2367
2013,332920356,8,0,0,1,Illinois,Wisconsin,Big Ten,Big Ten,32,56,-24,88,10,55,-24.3,-29.400316442395106,-25.227330262253652,0.12,0,0,-0.13614977107896764,0.05839149219009637,-0.5201088894291154,2.1,-11,NA,NA,NA,3,-9.8,14.5,1347,1967
2013,332920167,8,0,0,0,New Mexico,Utah State,Mountain West,Mountain West,10,45,-35,55,10,51,-24.4,-28.878697924868742,-25.214308713612496,0.30000000000000004,0,0,0.22164333966179528,-0.07100725952813064,-1.1406631639365976,-1.3,-15,NA,NA,NA,2.5,-13.4,11,1164,1773
2013,332920012,8,0,0,1,Arizona,Utah,Pac-12,Pac-12,35,24,11,59,-4.5,62,4.3999999999999995,7.112979784450429,4.893269051718259,-0.010000000000000009,0,0,0.08070163610212155,0.12945212390273436,0.07785050341603741,-1.7,13,NA,-5.650000000000006,NA,3,8.2,3.8,1652,1502
2013,332920278,8,0,0,0,Fresno State,UNLV,Mountain West,Mountain West,38,14,24,52,-21,75,29.2,16.691792560843673,26.925780465607936,0.1,0,0,-0.132525623885918,0.022356066384366546,0.13404456327985742,0.5,-3,NA,NA,NA,3,12.5,-16.7,1663,1311
2013,332922483,8,0,0,1,Oregon,Washington State,Pac-12,Pac-12,62,38,24,100,-39,71.5,31.6,27.31384237228965,30.820698613143573,0.1,0,0,0.3405183189355851,0.036250000000000004,0.14465487069803615,-2.2,16,NA,NA,NA,4,27.2,-4.4,2001,1425
2013,332920025,8,0,0,1,Cal,Oregon State,Pac-12,Pac-12,17,49,-32,66,7.5,71.5,-11.099999999999998,-25.796406684940223,-13.772073942716403,-0.1,0,0,0.04310883053030007,-0.06910695742471445,-0.15249931712646825,-2.4000000000000004,-18,NA,22.25,NA,3,5.3,16.4,1095,1639
2013,332952032,9,0,0,0,Arkansas State,Louisiana,Sun Belt,Sun Belt,7,23,-16,30,6.5,69,1.2,2.4658329919428152,1.4301514530805117,-0.020000000000000004,0,0,-0.027327161770913877,-0.05670103092783507,-0.09803590285110886,-3.2,5,NA,NA,NA,3,1.2,0,1469,1417
2013,332972393,9,0,0,0,Middle Tennessee,Marshall,Conference USA,Conference USA,51,49,2,100,10.5,56.5,-6.1,-15.743395256250283,-7.853344592045506,-0.020000000000000018,0,0,0.0437848447454543,-0.05355272999252053,-0.43303086379022193,-1.4,9,NA,NA,NA,2.5,-7.5,-1.4,1359,1691
2013,332970344,9,0,0,1,Mississippi State,Kentucky,SEC,SEC,28,22,6,50,-11,54,16.799999999999997,24.99026897603584,18.289139813824697,-0.03999999999999998,0,0,-0.0055923150941151745,0.0807395993836672,0.4535517282388937,1.5,7,NA,39.329999999999984,NA,3.5,8.1,-8.7,1762,1235
2013,332980252,9,0,0,0,BYU,Boise State,FBS Independents,Mountain West,37,20,17,57,-7,60.5,-2.5,0.1422595956890086,-2.0195891644201804,-0.14,0,0,0.050526627006723945,-0.09601343929702139,0.31324496881175,0.7000000000000001,-1,NA,NA,NA,3.5,10.9,13.4,1733,1730
2013,332992390,9,0,0,1,Miami,Wake Forest,ACC,ACC,24,21,3,45,-22,55.5,20.1,11.285927924661346,18.497441440847517,0.18,0,0,0.04791679338239768,-0.003260869565217428,-0.4005488717231312,2,7,NA,NA,NA,3.5,8.2,-11.9,1554,1316
2013,332992116,9,0,0,0,UCF,UConn,American Athletic,American Athletic,62,17,45,79,-23,52.5,7,20.817320835824923,9.512240151968168,0.2,0,0,0.0691200552772499,0.1449504678040726,-0.2800969562964242,-0.4,6,NA,NA,NA,3,6.3,-0.7,1831,1392
2013,332990135,9,0,0,1,Minnesota,Nebraska,Big Ten,Big Ten,34,23,11,57,8.5,52.5,-21.2,-4.125528274981249,-18.095550595451133,0.030000000000000006,0,0,0.07991849726902478,0.030603804797353196,-0.147889825076226,-1,14,NA,NA,NA,3,-0.9,20.3,1562,1649
2013,332992294,9,0,0,1,Iowa,Northwestern,Big Ten,Big Ten,17,10,7,27,-3,53.5,-6.7,7.3026592453691075,-4.1540619553874345,-0.18,0,0,0.0273357729425453,0.03670739414366969,0.3420330023124792,-0.4,-4,NA,NA,NA,3.5,0.5,7.2,1724,1570
2013,332992006,9,0,0,0,Akron,Ball State,Mid-American,Mid-American,24,42,-18,66,11.5,56,-16.9,-21.623458544729303,-17.758810644496233,-0.11,0,0,0.029610961768219812,-0.05361620057859212,0.02673222819593779,-2.7,-13,NA,NA,NA,2.5,-19.5,-2.6,1121,1577
2013,332990066,9,0,0,1,Iowa State,Oklahoma State,Big 12,Big 12,27,58,-31,85,14,56.5,-19.6,-29.02095752055775,-21.312901367374135,0.08,0,0,0.03079569284418371,-0.04095921582356027,-0.447544591315002,-1.1,-16,NA,NA,NA,3.5,4.4,24,1392,2004
2013,332990058,9,0,0,0,South Florida,Louisville,American Athletic,American Athletic,3,34,-31,37,21,45,-13.7,-32.19808849094561,-17.063288816535565,-0.15999999999999998,0,0,-0.007551897816604813,-0.2751162790697675,-0.21021146563683396,2.1,-20,NA,NA,NA,2.5,-3.2,10.5,1231,1910
2013,332990164,9,0,0,0,Rutgers,Houston,American Athletic,American Athletic,14,49,-35,63,-9.5,59.5,5.6,-13.04046293815912,2.2108249203347046,0.060000000000000005,0,0,0.050793071460072725,-0.006558576816979078,-0.21982511367611057,-2.9000000000000004,-37,NA,NA,NA,2.5,0,-5.6,1393,1668
2013,332990245,9,0,0,1,Texas A&M,Vanderbilt,SEC,SEC,56,24,32,80,-18,70,18.8,11.854966307417381,17.537266601348612,0.25,0,0,-0.085305889079474,0.1734352603917821,-0.4317758719268153,-1.8,-6,NA,54.41999999999999,NA,4.5,28.8,10,1898,1648
2013,332990258,9,0,0,1,Virginia,Georgia Tech,ACC,ACC,25,35,-10,60,8.5,49.5,-6.3,-23.757352480064434,-9.474064087284443,-0.21000000000000002,0,0,-0.28692699304382174,-0.13437305053025572,0.48829382721467607,0.6000000000000001,-1,NA,NA,NA,2.5,-0.3,6,1197,1698
2013,332992426,9,0,0,0,Navy,Pittsburgh,FBS Independents,ACC,24,21,3,45,6.5,51,-13.8,-0.3793589218373562,-11.359883440334064,0.12000000000000001,0,0,0.31158216577373343,0.12999136270015282,-0.5655349389584948,-0.39999999999999997,13,NA,NA,NA,3,-8.1,5.7,1537,1545
2013,332990195,9,0,0,0,Ohio,Miami (OH),Mid-American,Mid-American,41,16,25,57,-24,50,8.2,17.545350134977724,9.899154569995948,0.039999999999999994,0,0,-0.09108347776338155,0.14602540949846338,0.21070049975601135,-0.2,0,NA,NA,NA,3,-8,-16.2,1230,860
2013,332990189,9,0,0,0,Bowling Green,Toledo,Mid-American,Mid-American,25,28,-3,53,-3,53.5,0,11.949806037876721,2.1726920068866766,0.009999999999999995,0,0,0.016827207649916742,0.03657448706512045,0.4924350769364576,-4.4,6,NA,NA,NA,2.5,-4,-4,1792,1540
2013,332992567,9,0,0,0,SMU,Temple,American Athletic,American Athletic,59,49,10,108,-10.5,59,4,-0.6164582479857038,3.16064395491169,-0.03,0,0,-0.15740740740740738,-0.03307642903018626,0.2861164021164021,-4.1,-1,NA,NA,NA,3,-7.6,-11.6,1420,1433
2013,332990113,9,0,0,0,UMass,Western Michigan,Mid-American,Mid-American,30,31,-1,61,-2,46.5,-24.599999999999998,-11.096248463742668,-22.14477244795321,-0.010000000000000009,0,0,0.098875468810738,0.05170441546556853,0.002034819136235877,2.5,0,NA,NA,NA,2,-34.4,-9.8,868,1102
2013,332992309,9,0,0,0,Kent State,Buffalo,Mid-American,Mid-American,21,41,-20,62,2,49,16.2,-3.414230296536206,12.633776309720687,0.06999999999999998,0,0,-0.012286822714609347,-0.003665941115820859,-0.3091225037102612,2.9,-19,NA,NA,NA,2.5,-0.1,-16.3,1384,1456
2013,332990259,9,0,0,1,Virginia Tech,Duke,ACC,ACC,10,13,-3,23,-13.5,47,19.799999999999997,-1.8019548787274422,15.87237184023137,-0.17,0,0,-0.002460097893168811,-0.07480295566502465,0.5189172164290274,-1.2,6,NA,NA,NA,4,12.7,-7.1,1539,1577
2013,332990333,9,0,0,1,Alabama,Tennessee,SEC,SEC,45,10,35,55,-26.5,50,21.4,32.86196660416098,23.483993928029268,0.05999999999999998,0,0,-0.014027923337308512,0.11769991015274034,0.6458070422704877,0.8,1,NA,70.31,NA,4.5,36.5,15.1,2114,1421
2013,332990052,9,0,0,1,Florida State,NC State,ACC,ACC,49,17,32,66,-27.5,59,25.4,47.419865229669526,29.403611859939907,0.08,0,0,-0.01594341362028806,0.14089764479336392,0.6637713749350498,3.6,17,NA,NA,NA,4,30.8,5.4,2367,1367
2013,332990120,9,0,0,1,Maryland,Clemson,ACC,ACC,27,40,-13,67,13,58.5,-26.3,-21.433779083810624,-25.41523256069284,-0.06000000000000001,0,0,0.009641036963441318,-0.12924019015389576,-0.05318982171441186,-3.2,-13,NA,-36.76999999999998,NA,2.5,-7.8,18.5,1476,1928
2013,332990153,9,0,0,1,North Carolina,Boston College,ACC,ACC,34,10,24,44,-10,58,16.9,19.821503666001863,17.431182484727607,0,0,0,-0.1407352956928779,0.06277463904582548,0.24222329337917897,0,-1,NA,NA,NA,3,14.1,-2.8,1827,1409
2013,332990356,9,0,0,1,Illinois,Michigan State,Big Ten,Big Ten,3,42,-39,45,13,48.5,-22.200000000000003,-28.167399946423696,-23.284981808440673,0.26,0,0,-0.0949737266134495,0.037218251786695966,-0.7721394373588369,-0.30000000000000004,-23,NA,NA,NA,3,-9.8,12.4,1347,1941
2013,332992459,9,0,0,0,Northern Illinois,Eastern Michigan,Mid-American,Mid-American,59,20,39,79,-30.5,67.5,35.4,43.1046574937696,36.80084681704901,-0.020000000000000004,0,0,0.04065569388541712,0.11227047690668673,0.48422213020561733,0.9000000000000001,25,NA,NA,NA,3,12.4,-23,1739,830
2013,332992655,9,0,0,0,Tulane,Tulsa,Conference USA,Conference USA,14,7,7,21,3.5,49.5,-25.1,2.086474070105459,-20.15700471452628,-0.06,0,0,2.7979431336966343e-4,0.005916408511502713,0.1507558983666061,1.7,21,NA,NA,NA,3,-22.5,2.6,1311,1267
2013,332990242,9,0,0,0,Rice,UTEP,Conference USA,Conference USA,45,7,38,52,-18,59.5,8.500000000000002,26.412864932925928,11.75688453325926,-0.09999999999999999,0,0,0.021770934124694996,-0.007551000198058988,0.46006092620799166,1.5,13,NA,NA,NA,2.5,-7.6,-16.1,1521,964
2013,332992306,9,0,0,1,Kansas State,West Virginia,Big 12,Big 12,35,12,23,47,-7,52.5,14.6,20.67506124013591,15.704556589115619,0.09999999999999998,0,0,0.14153613428975748,0.16873540206873539,-0.025386229444200464,2.7,4,NA,NA,NA,3.5,22.7,8.1,1863,1427
2013,332990030,9,0,0,1,USC,Utah,Pac-12,Pac-12,19,3,16,22,-6.5,51,18.099999999999998,12.99304307292945,17.17146237689626,-0.07,0,0,0.031550625300625246,0.009105362046538557,0.2917484367484368,-1.2,14,NA,69.27000000000001,NA,3.5,21.9,3.8,1776,1502
2013,332990098,9,0,0,0,Western Kentucky,Troy,Sun Belt,Sun Belt,26,32,-6,58,-7.5,63,-1.2000000000000002,9.294293585015227,0.7080533790936776,-0.04999999999999999,0,0,0.05985714285714283,0.021165101401932784,0.2309885714285715,-2.1999999999999997,-3,NA,NA,NA,3,-4.7,-3.5,1454,1258
2013,332990201,9,0,0,1,Oklahoma,Texas Tech,Big 12,Big 12,38,30,8,68,-7,59,11.5,14.605318490738215,12.064603361952402,-0.07,0,0,0.22193938578391792,-0.05466948953187489,-0.1049512574384737,3,23,NA,34.380000000000024,NA,4,28.5,17,1934,1626
2013,332992005,9,0,0,0,Air Force,Notre Dame,Mountain West,FBS Independents,10,45,-35,55,19.5,55.5,-29.2,-33.38358512168735,-29.960651840306788,0.19,0,0,0.2791209477282305,0.021405919661733608,-0.7575707440415802,-1.2999999999999998,-4,NA,NA,NA,3,-10,19.2,1071,1775
2013,332992229,9,0,0,0,FIU,Louisiana Tech,Conference USA,Conference USA,7,23,-16,30,6,49,-12.899999999999999,-16.596952830384332,-13.57217324188806,-0.07,0,0,0.12512555195482028,-0.13326212616235233,-0.29828870316675193,-2.2,-3,NA,NA,NA,2.5,-12.7,0.2,888,1238
2013,332992440,9,0,0,0,Nevada,UNLV,Mountain West,Mountain West,22,27,-5,49,-3.5,68.5,14.7,3.4616501617658755,12.656663665775612,0.17000000000000004,0,0,0.06180075913135463,0.033197073450152326,-0.3778368489826396,-0.39999999999999997,2,NA,NA,NA,3,-2,-16.7,1384,1311
2013,332990023,9,0,0,0,San Jose State,Wyoming,Mountain West,Mountain West,51,44,7,95,-5.5,72.5,23.9,10.337530620067955,21.434096476375988,-0.01999999999999999,0,0,-0.021467574238910936,-0.01826522571203426,0.06342134789438247,3.4000000000000004,-1,NA,NA,NA,2.5,9.7,-14.2,1414,1196
2013,332990326,9,0,0,0,Texas State,South Alabama,Sun Belt,Sun Belt,33,31,2,64,1,49,12.6,-11.333347789891016,8.248482220019815,-0.14,0,0,0.05760695977483088,-0.056976744186046535,0.3160630685477823,3.3,-3,NA,NA,NA,3,-12.9,-25.5,1185,1424
2013,332992305,9,0,0,1,Kansas,Baylor,Big 12,Big 12,14,59,-45,73,35.5,66,-23.6,-42.39335951532456,-27.016974457331738,-0.09999999999999999,0,0,0.01834433722701878,-0.19134966128191766,-0.4821758591501608,-1.2,-12,NA,NA,NA,2.5,-12.6,11,1146,2040
2013,332990142,9,0,0,1,Missouri,South Carolina,SEC,SEC,24,27,-3,51,-2.5,54,-12.200000000000001,-8.156216819503157,-11.46476669445512,1.3877787807814457e-17,0,0,-0.019396227989652015,-7.445589919816697e-4,-0.1368096469999165,1.5,3,NA,-36.370000000000005,NA,3,3.9,16.1,1873,2045
2013,332992572,9,0,0,0,Southern Miss,North Texas,Conference USA,Conference USA,14,55,-41,69,9.5,49.5,-4.200000000000001,-33.241325525998334,-9.48024100472697,-0.08,0,0,-0.1687504808802031,-0.17420764422810991,-0.21490805570516275,-0.09999999999999998,-30,NA,NA,NA,3,-18.6,-14.4,956,1657
2013,332992433,9,0,0,0,Louisiana Monroe,Georgia State,Sun Belt,Sun Belt,38,10,28,48,-11.5,52,0,5.073925579574639,0.9225319235590252,-0.09,0,0,-0.006112705758303527,0.04781863212040388,0.3550591060863453,NA,2,NA,NA,NA,2.5,-12,NA,1206,1099
2013,332992483,9,0,0,1,Oregon,UCLA,Pac-12,Pac-12,42,14,28,56,-20,75,12.399999999999999,6.117162614627369,11.257665929932246,-0.020000000000000004,0,0,-0.008288647026192586,-0.05833333333333329,0.32536295888573064,-2.8,1,NA,3.4799999999999898,NA,4,27.2,14.8,2001,1872
2013,332992628,9,0,0,1,TCU,Texas,Big 12,Big 12,7,30,-23,37,-3.5,49,-5.700000000000001,-4.504887196818605,-5.482706763057928,-0.07,0,0,-0.08087663870428874,-0.08540540540540542,0.3782311798670879,2.2,-6,NA,-80.75,NA,3,12.9,18.6,1610,1705
2013,332990002,9,0,0,0,Auburn,FAU,SEC,Conference USA,45,10,35,55,-26.5,51.5,22.7,21.670878409958974,22.512886983628903,0.22999999999999998,0,0,0.13325416006889468,0.06524064171122995,-0.4973300552823846,4.6,3,NA,NA,NA,4,4.8,-17.9,1844,1387
2013,332990194,9,0,0,1,Ohio State,Penn State,Big Ten,Big Ten,63,14,49,77,-14,57,9.700000000000001,18.01954878727442,11.212645234049894,0.10999999999999999,0,0,0.08255124735683061,0.12443236548782166,-0.24332523309193302,2.4,7,NA,93.5,NA,4.5,23.8,14.1,1996,1616
2013,332990038,9,0,0,1,Colorado,Arizona,Pac-12,Pac-12,20,44,-24,64,16.5,59.5,-25.4,-25.748986819710552,-25.46345214903828,-0.06999999999999999,0,0,-0.12214572442120986,-0.1344888108819658,-0.23650830843913373,1.2,-7,NA,4.450000000000017,NA,3.5,-17.2,8.2,1109,1652
2013,332990021,9,0,0,0,San Diego State,Fresno State,Mountain West,Mountain West,28,35,-7,63,9.5,65.5,-10.1,-8.867514797948202,-9.875911781445126,-0.11,0,0,0.14509576978939726,-0.013736858565689125,-0.032744644153957836,-1,-13,NA,NA,NA,3,2.4,12.5,1476,1663
2013,332990204,9,0,0,1,Oregon State,Stanford,Pac-12,Pac-12,12,20,-8,32,6,56.5,1.0999999999999979,-17.640189865437065,-2.3073072482612864,0.11000000000000001,0,0,-0.2902690685212632,-0.09190637337845459,-0.28276251282635956,1.8000000000000003,3,NA,-80.35000000000002,NA,3,16.4,15.3,1639,2011
2013,332990264,9,0,0,1,Washington,Cal,Pac-12,Pac-12,41,17,24,58,-23,66,0.7999999999999998,35.801998248400494,7.163999681527362,0.04000000000000001,0,0,0.19093170650562868,0.153650411770149,0.18095557437073506,-1.4000000000000001,22,NA,7.640000000000015,NA,3.5,6.1,5.3,1850,1095
2013,332990062,9,0,0,0,Hawaii,Colorado State,Mountain West,Mountain West,28,35,-7,63,5,57.5,-9.400000000000002,-18.01954878727442,-10.96719068859535,-0.03000000000000001,0,0,-0.09133856527247641,-0.10869255939678474,-0.2871199250073095,-1.8,-12,NA,NA,NA,4,-19.1,-9.7,1208,1588
2013,333030235,10,0,0,0,Memphis,Cincinnati,American Athletic,American Athletic,21,34,-13,55,3,44.5,-21.1,-19.679244070312855,-20.84168074005688,-0.09,0,0,0.024327363519119793,-0.1778521448128993,0.041454864265611124,-1,-1,NA,NA,NA,3,-10,11.1,1241,1656
2013,333040248,10,0,0,0,Houston,South Florida,American Athletic,American Athletic,35,23,12,58,-10.5,53,-2.3999999999999995,20.722481105365585,1.8040874737028343,0.07,0,0,-0.04494334269317124,0.07113722147814439,-0.006459050220708473,0,28,NA,NA,NA,3,-5.6,-3.2,1668,1231
2013,333042653,10,0,0,0,Troy,Louisiana Monroe,Sun Belt,Sun Belt,37,49,-12,86,-3,61,8.5,2.4658329919428152,7.402878725807784,0.24,0,0,0.022674418604651136,0.06154987022617725,-0.4999302325581396,1.8,-3,NA,NA,NA,3,-3.5,-12,1258,1206
2013,333040249,10,0,0,0,North Texas,Rice,Conference USA,Conference USA,28,16,12,44,-2.5,53,-6.800000000000001,6.449101671235056,-4.391072423411808,-0.03,0,0,-0.09097297199486098,0.07677851118445173,0.27988925816238513,-1.7000000000000002,4,NA,NA,NA,2.5,-14.4,-7.6,1657,1521
2013,333040265,10,0,0,1,Washington State,Arizona State,Pac-12,Pac-12,21,55,-34,76,13.5,69.5,-21,-18.87310636140847,-20.61329206571063,-0.06,0,0,-0.3084808946877912,0.004302325581395372,0.39123951537744645,0,-20,NA,NA,NA,3.5,-4.4,16.6,1425,1823
2013,333050204,10,0,0,1,Oregon State,USC,Pac-12,Pac-12,14,31,-17,45,-2,51.5,-5.5,-6.496521536464725,-5.6811857339026774,0.19000000000000003,0,0,-0.21675943104514528,0.05420420420420419,-0.5821583178726035,2.7,-2,NA,-78.55000000000001,NA,3,16.4,21.9,1639,1776
2013,333062509,10,0,0,1,Purdue,Ohio State,Big Ten,Big Ten,0,56,-56,56,31,58.5,-24.8,-41.39754234550149,-27.81773497190936,-0.13999999999999996,0,0,-0.20491277844319394,-0.15931608641805423,-0.1857030786834129,-2.2,-7,NA,-97.85999999999999,NA,2.5,-1,23.8,1123,1996
2013,333060103,10,0,0,1,Boston College,Virginia Tech,ACC,ACC,34,27,7,61,6,40,-15.5,-6.164582479857039,-13.802651359974007,0.15000000000000002,0,0,0.1273805623805624,0.024435724026606542,-0.7211626535626535,1.1,-4,NA,NA,NA,2.5,-2.8,12.7,1409,1539
2013,333062294,10,0,0,1,Iowa,Wisconsin,Big Ten,Big Ten,9,28,-19,37,7,49,-14,-11.523027250809696,-13.549641318329034,-0.12000000000000002,0,0,-0.013106129056546956,0.017564468311237924,0.015726978390181487,1.6,-2,NA,NA,NA,3.5,0.5,14.5,1724,1967
2013,333060113,10,0,0,0,UMass,Northern Illinois,Mid-American,Mid-American,19,63,-44,82,24,60,-46.8,-41.30270261504216,-45.80049138455312,-0.16,0,0,-0.041187706569120075,-0.09156159598275204,-0.10802734557718563,-1.8,-20,NA,NA,NA,2,-34.4,12.4,868,1739
2013,333062005,10,0,0,0,Air Force,Army,Mountain West,FBS Independents,42,28,14,70,-1.5,54.5,13.100000000000001,-4.884246118655962,9.83013706933528,0.08,0,0,-0.03273175652953708,0.01328903654485053,-0.20668534917610132,-0.30000000000000004,-4,NA,NA,NA,3,-10,-23.1,1071,1174
2013,333060164,10,0,0,0,Rutgers,Temple,American Athletic,American Athletic,23,20,3,43,-14,57.5,11.6,-1.8967946091867811,9.14603734378422,-0.06999999999999998,0,0,0.004865424430641863,-0.07250295232767728,0.15820289855072467,-4.6,-6,NA,NA,NA,2.5,0,-11.6,1393,1433
2013,333060276,10,0,0,0,Marshall,Southern Miss,Conference USA,Conference USA,61,13,48,74,-28.5,59,17.200000000000003,34.8536009438071,20.409745626146748,0.18,0,0,0.11387878517394506,0.21819632881085388,0.3209992636065428,1.6,22,NA,NA,NA,3,-1.4,-18.6,1691,956
2013,333060213,10,0,0,1,Penn State,Illinois,Big Ten,Big Ten,24,17,7,41,-10,57,23.9,12.755943746781101,21.873807953960196,-0.1,0,0,0.07595360759333047,-0.1334473324213406,0.3389655609978936,-2.7,8,NA,NA,NA,4,14.1,-9.8,1616,1347
2013,333062579,10,0,0,1,South Carolina,Mississippi State,SEC,SEC,34,16,18,50,-11.5,53,8.000000000000002,13.419821859996476,8.985422156362997,0.03999999999999998,0,0,0.03244042204839004,0.0490583804143126,0.05128779334182276,-1.9000000000000001,6,NA,21.630000000000024,NA,3.5,16.1,8.1,2045,1762
2013,333060152,10,0,0,1,NC State,North Carolina,ACC,ACC,19,27,-8,46,3,57,-8.7,-21.813138005647982,-11.084206910117814,-0.010000000000000009,0,0,0.0295881095456918,-0.02601205857019806,-0.08442949721422688,-1.8,-2,NA,NA,NA,3,5.4,14.1,1367,1827
2013,333060183,10,0,0,1,Syracuse,Wake Forest,ACC,ACC,13,0,13,13,-3.5,52,17.7,5.216185175263648,15.430215486411571,0.009999999999999998,0,0,0.09345373518187833,0.03429893904722281,-0.013299215426985728,0.19999999999999996,4,NA,NA,NA,2,5.8,-11.9,1426,1316
