year,canonical_name,off_ppa,def_ppa,off_success_rate,def_success_rate,off_explosiveness,def_explosiveness,talent_score,talent_norm,returning_pct,retention_score,third_down_rate,off_power_success,def_power_success,off_stuff_rate,def_stuff_rate,off_line_yards,def_line_yards,turnovers,turnover_margin,pass_completion_rate,sacksOpponent
2025,Central Michigan,0.13662267510224702,0.08440986038321178,0.40644361833952913,0.40301974448315914,1.160793562763299,1.168095206827063,NA,NA,NA,NA,0.34146341463414637,0.7301587301587301,0.6764705882352942,0.19193857965451055,0.20047732696897375,2.795201535508637,2.93054892601432,16,5,0.6956521739130435,24
2025,Charlotte,-0.007104810590896243,0.22613885842865245,0.35302197802197804,0.522439585730725,1.2256028189341959,1.0723251906405644,NA,NA,NA,NA,0.34502923976608185,0.65,0.8169014084507042,0.22839506172839505,0.1400437636761488,2.2842592592592594,3.2420131291028444,23,-8,0.5936675461741425,27
2025,Cincinnati,0.29865085888215204,0.18975517295610111,0.46811224489795916,0.43918191603875134,1.3186827152228258,1.1551428615586261,NA,NA,NA,NA,0.3873239436619718,0.7674418604651163,0.7692307692307693,0.1590909090909091,0.15009746588693956,3.478282828282828,3.2035087719298247,14,-4,0.6170798898071626,8
2025,Clemson,0.17776800458888534,0.0946164493607697,0.4272930648769575,0.37299771167048057,1.2190159853773506,1.3405098244587415,NA,NA,NA,NA,0.34285714285714286,0.75,0.8409090909090909,0.17346938775510204,0.22284122562674094,3.0466836734693876,2.7242339832869082,15,2,0.6518987341772152,21
2025,Coastal Carolina,0.06227765273329708,0.2026085631387571,0.3613348676639816,0.4416403785488959,1.2558276579035337,1.2673082375501656,NA,NA,NA,NA,0.32978723404255317,0.6666666666666666,0.6666666666666666,0.2141280353200883,0.17578125,2.6271523178807947,3.083984375,22,1,0.5463659147869674,23
2025,Colorado,0.08393895856260469,0.18991923958982254,0.3492462311557789,0.42326139088729015,1.377200998144305,1.3335212412285267,NA,NA,NA,NA,0.384180790960452,0.6428571428571429,0.6875,0.22506393861892582,0.19438877755511022,2.679539641943734,2.984168336673347,17,-2,0.5898876404494382,39
2025,Colorado State,0.12235478439222522,0.23706264459780627,0.39816031537450725,0.4492753623188406,1.2108394722778117,1.2873401960206898,NA,NA,NA,NA,0.3291139240506329,0.5681818181818182,0.75,0.19519519519519518,0.1589958158995816,2.964864864864865,3.2669456066945606,20,-4,0.616751269035533,32
2025,Duke,0.24500530237120868,0.22378737939436394,0.4575569358178054,0.4354166666666667,1.3280890990301717,1.3374823788367576,NA,NA,NA,NA,0.3901098901098901,0.7049180327868853,0.734375,0.21839080459770116,0.23758099352051837,2.831264367816092,2.581425485961123,14,10,0.6640316205533597,27
2025,East Carolina,0.19266233799539045,0.050073574447603894,0.4578790882061447,0.3762597984322508,1.1613650270185143,1.2482054564003053,NA,NA,NA,NA,0.4723618090452261,0.7108433734939759,0.509090909090909,0.14285714285714285,0.2972972972972973,3.068681318681319,2.3486486486486484,14,10,0.6477272727272727,19
2025,Eastern Michigan,0.19933353087688185,0.2501840988227435,0.4268292682926829,0.44019138755980863,1.2337662670856517,1.2943076074991982,NA,NA,NA,NA,0.41040462427745666,0.640625,0.7236842105263158,0.17994858611825193,0.16962524654832348,3.056555269922879,3.170611439842209,14,-5,0.6113861386138614,11
